"code";"parentCode";"level";"name";"shortName";"notes";"validFrom";"validTo"
"03013420";"03013400";"2";"Blåfjellet Øst";;""
"03013421";"03013400";"2";"Skullerud Nord";;""
"03013422";"03013400";"2";"Skullerud Øst";;""
"03013423";"03013400";"2";"Skullerud Sør";;""
"03013500";"";"1";"Manglerud";;""
"03013502";"03013500";"2";"Lille Ekeberg";;""
"03013503";"03013500";"2";"Simensbråten";;""
"03013504";"03013500";"2";"Brattlikollen";;""
"03013505";"03013500";"2";"Østerli";;""
"03013506";"03013500";"2";"Abildsø";;""
"03013507";"03013500";"2";"Søndre Manglerud";;""
"03013508";"03013500";"2";"Vestre Manglerud";;""
"03013509";"03013500";"2";"Ryen";;""
"03013510";"03013500";"2";"Søndre Ryen";;""
"03013511";"03013500";"2";"Høgda";;""
"03013512";"03013500";"2";"Svartdal";;""
"03013513";"03013500";"2";"Ryenberget";;""
"03013514";"03013500";"2";"Nygårdskollen";;""
"03013515";"03013500";"2";"Kværner Nord";;""
"03013516";"03013500";"2";"Kværner Øst";;""
"03013517";"03013500";"2";"Kværner Sør";;""
"03013600";"";"1";"Østensjø";;""
"03013601";"03013600";"2";"Fagerlia";;""
"03013602";"03013600";"2";"Nordre Manglerud";;""
"03013603";"03013600";"2";"Østre Manglerud";;""
"03013604";"03013600";"2";"Rognerud";;""
"03013605";"03013600";"2";"Brynslia";;""
"03013607";"03013600";"2";"Oppsal";;""
"03013609";"03013600";"2";"Krinskollen";;""
"03013610";"03013600";"2";"Bølersletta";;""
"03013611";"03013600";"2";"Tveteråsen";;""
"03013612";"03013600";"2";"Godlia";;""
"03013613";"03013600";"2";"Skøyenåsen";;""
"03013614";"03013600";"2";"Oppsaltoppen";;""
"03013616";"03013600";"2";"Bryn";;""
"03013617";"03013600";"2";"Ulsrud";;""
"03013618";"03013600";"2";"Søndre Trasop";;""
"03013619";"03013600";"2";"Høyenhall Sør";;""
"03013620";"03013600";"2";"Høyenhall Nord";;""
"03013621";"03013600";"2";"Eftasåsen Øst";;""
"03013622";"03013600";"2";"Eftasåsen Vest";;""
"03013623";"03013600";"2";"Vetland Vest";;""
"03013624";"03013600";"2";"Vetland Øst";;""
"03013700";"";"1";"Alfaset";;""
"03013701";"03013700";"2";"Alfaset";;""
"03013702";"03013700";"2";"Trosterud";;""
"03013703";"03013700";"2";"Tveita";;""
"03013704";"03013700";"2";"Karlstuen";;""
"03013705";"03013700";"2";"Haugerud";;""
"03013706";"03013700";"2";"Stordam";;""
"03013707";"03013700";"2";"Nordre Trasop";;""
"03013708";"03013700";"2";"Hellerud";;""
"03013709";"03013700";"2";"Tørtberg";;""
"03013710";"03013700";"2";"Lutvann";;""
"03013711";"03013700";"2";"Østre Trasop";;""
"03013712";"03013700";"2";"Stubberud";;""
"03013713";"03013700";"2";"Trosterudlia";;""
"03013714";"03013700";"2";"Østre Trosterud";;""
"03013715";"03013700";"2";"Haukåsen";;""
"03013716";"03013700";"2";"Solfjellet";;""
"03013717";"03013700";"2";"Larsbråten";;""
"03013718";"03013700";"2";"Trolldalen";;""
"03013719";"03013700";"2";"Smalvoll";;""
"03013720";"03013700";"2";"Lohøgda";;""
"03013721";"03013700";"2";"Tveita Senter";;""
"03013800";"";"1";"Ulsholt";;""
"03013801";"03013800";"2";"Nyland";;""
"03013802";"03013800";"2";"Lindberglia";;""
"03013803";"03013800";"2";"Søndre Lindberg";;""
"03013804";"03013800";"2";"Lindebergåsen";;""
"03013805";"03013800";"2";"Nordre Lindberg";;""
"03013806";"03013800";"2";"Nordre Furuset";;""
"03013807";"03013800";"2";"Søndre Furuset";;""
"03013808";"03013800";"2";"Sørliløkka";;""
"03013809";"03013800";"2";"Gransdalen";;""
"03013810";"03013800";"2";"Sletten";;""
"03013811";"03013800";"2";"Bakås";;""
"03013812";"03013800";"2";"Ellingsrud";;""
"03013813";"03013800";"2";"Ellingsrudåsen";;""
"03013814";"03013800";"2";"Furuset Stadion";;""
"03013815";"03013800";"2";"Haugen";;""
"03013816";"03013800";"2";"Kløftehagen";;""
"03013817";"03013800";"2";"Skjønnhaug";;""
"03013818";"03013800";"2";"Gran";;""
"03013819";"03013800";"2";"Vestre Furuset";;""
"03013820";"03013800";"2";"Bjørkheim";;""
"03013821";"03013800";"2";"Skansen";;""
"03013900";"";"1";"Fossum";;""
"03013901";"03013900";"2";"Østre Romsås";;""
"03013902";"03013900";"2";"Øvre Rommen";;""
"03013903";"03013900";"2";"Tokerud";;""
"03013904";"03013900";"2";"Vestli";;""
"03013905";"03013900";"2";"Bånkall";;""
"03013906";"03013900";"2";"Nedre Fossum";;""
"03013907";"03013900";"2";"Stig";;""
"03013908";"03013900";"2";"Stovnerskogen";;""
"03013909";"03013900";"2";"Øvre Stovner";;""
